date,operatingCashFlow,symbol,enterpriseValueMultiple,debtEquityRatio,operatingCashFlow_3y_percentile,enterpriseValueMultiple_3y_percentile,debtEquityRatio_3y_percentile,operatingCashFlow_ticker_decile,enterpriseValueMultiple_ticker_decile,debtEquityRatio_ticker_decile,sector,operatingCashFlow_sector_decile,enterpriseValueMultiple_sector_decile,debtEquityRatio_sector_decile,SP500,NQ,SP500_decile,NQ_decile,Total_Returns,operatingCashFlow_custom,enterpriseValueMultiple_custom,debtEquityRatio_custom,Total_Returns_custom,grades
2021-03-31,355744000.0,EXPD,41.7005,0.8962,1,3,2,4.0,7.0,7.0,Industrials,3.0,8.0,7.0,True,False,6.0,,0.1322679003259383,4.0,2.0,2.0,4.0,2
2021-06-30,30471000.0,EXPD,47.0011,0.9318,4,3,1,8.0,6.0,7.0,Industrials,8.0,7.0,7.0,True,False,9.0,,0.1755966199275698,2.0,3.0,2.0,4.0,2
2021-09-30,177371000.0,EXPD,37.1532,1.0698,2,4,1,6.0,7.0,6.0,Industrials,5.0,8.0,6.0,True,False,8.0,,-0.0590047393364928,3.0,2.0,3.0,2.0,1
2021-12-31,304997000.0,EXPD,33.3752,1.1767,1,4,1,4.0,8.0,6.0,Industrials,4.0,9.0,6.0,True,False,6.0,,0.1272559388902878,4.0,2.0,3.0,4.0,3
2022-03-31,413946000.0,EXPD,32.3392,1.0685,1,4,1,4.0,8.0,6.0,Industrials,3.0,9.0,6.0,True,False,5.0,,-0.2318117506888077,4.0,2.0,3.0,1.0,1
2019-03-31,2149000000.0,EXPE,142.2305,3.7543,1,2,4,1.0,2.0,2.0,Consumer Cyclical,1.0,1.0,2.0,True,False,2.0,,,5.0,5.0,5.0,,
2019-06-30,1138000000.0,EXPE,38.7877,3.7526,2,3,4,2.0,7.0,2.0,Consumer Cyclical,2.0,7.0,2.0,True,False,3.0,,,5.0,2.0,5.0,,
2019-09-30,-861000000.0,EXPE,25.1642,3.7385,4,3,4,10.0,8.0,2.0,Consumer Cyclical,10.0,8.0,2.0,True,False,10.0,,0.0087811468027618,1.0,2.0,5.0,3.0,2
2019-12-31,341000000.0,EXPE,43.489,4.003,2,2,3,4.0,7.0,2.0,Consumer Cyclical,4.0,6.0,2.0,True,False,6.0,,-0.1954467673536195,4.0,2.0,5.0,1.0,2
2020-03-31,-784000000.0,EXPE,-9.8271,7.3463,3,4,2,10.0,9.0,1.0,Consumer Cyclical,10.0,9.0,1.0,True,False,10.0,,-0.4796560014795635,1.0,1.0,5.0,1.0,1
2020-06-30,-1846000000.0,EXPE,-25.878,10.7855,4,4,1,10.0,9.0,1.0,Consumer Cyclical,10.0,10.0,1.0,True,False,10.0,,0.4608139328238848,1.0,1.0,5.0,5.0,2
2020-09-30,-819000000.0,EXPE,148.9688,10.1513,3,1,1,10.0,1.0,1.0,Consumer Cyclical,10.0,1.0,1.0,True,False,10.0,,0.1154501216545011,1.0,5.0,5.0,4.0,4
2020-12-31,-385000000.0,EXPE,11856.4248,5.7915,3,1,3,10.0,1.0,2.0,Consumer Cyclical,10.0,1.0,1.0,True,False,10.0,,0.4439960737266878,1.0,5.0,5.0,5.0,5
2021-03-31,2170000000.0,EXPE,-67.274,15.8627,1,4,1,1.0,10.0,1.0,Consumer Cyclical,1.0,10.0,1.0,True,False,2.0,,0.3,5.0,1.0,5.0,5.0,5
2021-06-30,2514000000.0,EXPE,403.3625,13.1226,1,1,1,1.0,1.0,1.0,Consumer Cyclical,1.0,1.0,1.0,True,False,2.0,,-0.048861259586335,5.0,5.0,5.0,2.0,5
2021-09-30,-1221000000.0,EXPE,38.096,8.6764,4,3,2,10.0,7.0,1.0,Consumer Cyclical,10.0,7.0,1.0,True,False,10.0,,0.0011605888461303,1.0,2.0,5.0,3.0,2
2021-12-31,285000000.0,EXPE,74.7608,5.0664,2,2,3,5.0,4.0,2.0,Consumer Cyclical,5.0,3.0,2.0,True,False,7.0,,0.1026235509456985,3.0,4.0,5.0,4.0,5
2022-03-31,2991000000.0,EXPE,466.2995,10.1107,1,1,2,1.0,1.0,1.0,Consumer Cyclical,1.0,1.0,1.0,True,False,1.0,,0.0827246569278441,5.0,5.0,5.0,4.0,5
2019-03-31,6657355.0,EXPI,-111.2752,1.2512,4,4,1,9.0,10.0,6.0,Real Estate,10.0,10.0,4.0,False,False,,,,1.0,1.0,3.0,,
2019-06-30,18119125.0,EXPI,-406.0009,1.5929,3,4,1,8.0,10.0,5.0,Real Estate,10.0,10.0,3.0,False,False,,,,2.0,1.0,3.0,,
2019-09-30,14999646.0,EXPI,-423.5292,1.1722,4,4,1,8.0,10.0,6.0,Real Estate,10.0,10.0,4.0,False,False,,,-0.2255083179297596,2.0,1.0,3.0,1.0,1
2019-12-31,15410306.0,EXPI,369.9682,0.8529,4,2,4,8.0,1.0,7.0,Real Estate,10.0,1.0,7.0,False,False,,,0.3508353221957039,2.0,5.0,2.0,5.0,4
2020-03-31,17489000.0,EXPI,497.234,0.9801,3,1,3,8.0,1.0,7.0,Real Estate,10.0,1.0,6.0,False,False,,,-0.2526501766784452,2.0,5.0,2.0,1.0,1
2020-06-30,28547000.0,EXPI,118.0286,0.9747,3,3,3,8.0,2.0,7.0,Real Estate,9.0,2.0,6.0,False,False,,,1.0141843971631204,2.0,5.0,2.0,5.0,4
2020-09-30,43170000.0,EXPI,166.8488,1.0922,2,3,2,8.0,1.0,6.0,Real Estate,9.0,1.0,4.0,False,False,,,1.3673708920187797,2.0,5.0,3.0,5.0,4
2020-12-31,30453000.0,EXPI,488.1763,0.7035,2,2,4,8.0,1.0,8.0,Real Estate,9.0,1.0,9.0,False,False,,,0.5647000495785819,2.0,5.0,2.0,5.0,4
2021-03-31,78919000.0,EXPI,1016.4455,1.0798,1,1,2,7.0,1.0,6.0,Real Estate,7.0,1.0,5.0,False,False,,,0.4432826362484157,2.0,5.0,3.0,5.0,4
2021-06-30,88506000.0,EXPI,308.1192,1.3023,1,3,1,7.0,1.0,6.0,Real Estate,7.0,1.0,3.0,False,False,,,-0.1488474204171239,2.0,5.0,3.0,1.0,2
2021-09-30,30988000.0,EXPI,454.7439,1.0186,2,2,3,8.0,1.0,7.0,Real Estate,9.0,1.0,5.0,False,False,,,0.0257931390250193,2.0,5.0,2.0,3.0,2
2021-12-31,48479000.0,EXPI,1618.534,0.8565,1,1,4,7.0,1.0,7.0,Real Estate,8.0,1.0,7.0,False,False,,,-0.1528790545637416,2.0,5.0,2.0,1.0,1
2022-03-31,111507000.0,EXPI,532.4272,1.0501,1,1,2,6.0,1.0,7.0,Real Estate,6.0,1.0,5.0,False,False,,,-0.3716236271890767,3.0,5.0,2.0,1.0,2
2019-03-31,169339000.0,EXR,89.1839,2.2476,4,2,2,6.0,3.0,4.0,Real Estate,5.0,4.0,2.0,True,False,8.0,,,3.0,4.0,4.0,,
2019-06-30,194068000.0,EXR,87.7453,2.2774,2,3,2,5.0,3.0,4.0,Real Estate,4.0,4.0,2.0,True,False,8.0,,,3.0,4.0,4.0,,
2019-09-30,181059000.0,EXR,91.5158,2.1447,4,2,3,6.0,3.0,4.0,Real Estate,4.0,3.0,2.0,True,False,8.0,,0.105098855359001,3.0,4.0,4.0,4.0,4
2019-12-31,163220000.0,EXR,86.3829,2.209,4,3,2,6.0,3.0,4.0,Real Estate,5.0,4.0,2.0,True,False,8.0,,-0.0958739941790788,3.0,4.0,4.0,2.0,3
2020-03-31,189256000.0,EXR,82.4488,2.4081,3,4,1,6.0,3.0,3.0,Real Estate,4.0,5.0,1.0,True,False,8.0,,-0.0933535315281196,3.0,4.0,4.0,2.0,3
2020-06-30,202817000.0,EXR,84.1864,2.4348,2,3,1,5.0,3.0,3.0,Real Estate,4.0,4.0,1.0,True,False,8.0,,-0.0354010025062656,3.0,4.0,4.0,2.0,3
2020-09-30,191194000.0,EXR,87.8835,2.5084,3,2,1,5.0,3.0,3.0,Real Estate,4.0,4.0,1.0,True,False,8.0,,0.158276496698062,3.0,4.0,4.0,4.0,4
2020-12-31,187965000.0,EXR,81.548,2.5354,3,4,1,6.0,3.0,3.0,Real Estate,4.0,5.0,1.0,True,False,8.0,,0.0829049443873259,3.0,4.0,4.0,4.0,4
2021-03-31,203880000.0,EXR,74.995,2.0609,2,4,4,5.0,4.0,4.0,Real Estate,4.0,6.0,2.0,True,False,8.0,,0.1440531676160885,3.0,4.0,4.0,4.0,4
2021-06-30,259808000.0,EXR,100.5396,2.0559,1,1,4,5.0,2.0,4.0,Real Estate,3.0,3.0,2.0,True,False,7.0,,0.235910976989815,3.0,5.0,4.0,5.0,5
2021-09-30,265580000.0,EXR,95.2999,2.1143,1,1,3,5.0,2.0,4.0,Real Estate,3.0,3.0,2.0,True,False,7.0,,0.0254547674276646,3.0,5.0,4.0,3.0,4
2021-12-31,223168000.0,EXR,95.9491,2.1462,1,1,3,5.0,2.0,4.0,Real Estate,4.0,3.0,2.0,True,False,7.0,,0.3496636704565746,3.0,5.0,4.0,5.0,5
2022-03-31,287465000.0,EXR,106.4969,2.0913,1,1,4,5.0,2.0,4.0,Real Estate,3.0,2.0,2.0,True,False,7.0,,-0.0931945485820138,3.0,5.0,4.0,2.0,4
2019-03-31,3544000000.0,F,41.2951,6.2324,3,2,3,1.0,7.0,2.0,Consumer Cyclical,1.0,6.0,1.0,True,False,1.0,,,5.0,2.0,5.0,,
2019-06-30,6463000000.0,F,61.7792,6.2622,1,1,3,1.0,5.0,1.0,Consumer Cyclical,1.0,4.0,1.0,True,False,1.0,,,5.0,3.0,5.0,,
2019-09-30,4732000000.0,F,64.6893,6.302,2,1,2,1.0,4.0,1.0,Consumer Cyclical,1.0,4.0,1.0,True,False,1.0,,-0.0975369458128079,5.0,4.0,5.0,2.0,5
2019-12-31,2900000000.0,F,77.4396,6.7894,4,1,2,1.0,3.0,1.0,Consumer Cyclical,1.0,3.0,1.0,True,False,1.0,,0.0152838427947598,5.0,4.0,5.0,3.0,5
2020-03-31,-473000000.0,F,38.5749,7.9073,4,2,1,10.0,7.0,1.0,Consumer Cyclical,10.0,7.0,1.0,True,False,10.0,,-0.4806451612903226,1.0,2.0,5.0,1.0,1
2020-06-30,9115000000.0,F,29.0716,7.7378,1,3,1,1.0,8.0,1.0,Consumer Cyclical,1.0,8.0,1.0,True,False,1.0,,0.2587991718426501,5.0,2.0,5.0,5.0,5
2020-09-30,11088000000.0,F,25.0044,6.8462,1,3,1,1.0,8.0,1.0,Consumer Cyclical,1.0,8.0,1.0,True,False,1.0,,0.0953947368421052,5.0,2.0,5.0,4.0,5
2020-12-31,4539000000.0,F,954.166,7.7045,2,1,1,1.0,1.0,1.0,Consumer Cyclical,1.0,1.0,1.0,True,False,1.0,,0.3198198198198196,5.0,5.0,5.0,5.0,5
2021-03-31,4492000000.0,F,23.2393,6.7058,2,4,2,1.0,8.0,1.0,Consumer Cyclical,1.0,9.0,1.0,True,False,1.0,,0.3936291240045507,5.0,2.0,5.0,5.0,5
2021-06-30,756000000.0,F,54.7589,6.1663,4,2,3,3.0,5.0,2.0,Consumer Cyclical,3.0,5.0,1.0,True,False,4.0,,0.2130612244897958,4.0,3.0,5.0,5.0,5
2021-09-30,7008000000.0,F,33.7147,5.902,1,3,4,1.0,7.0,2.0,Consumer Cyclical,1.0,7.0,1.0,True,False,1.0,,-0.0471063257065948,5.0,2.0,5.0,2.0,4
2021-12-31,3531000000.0,F,13.9458,4.2955,3,4,4,1.0,9.0,2.0,Consumer Cyclical,1.0,9.0,2.0,True,False,1.0,,0.4668079096045197,5.0,1.0,5.0,5.0,5
2022-03-31,4492000000.0,F,21.1316,4.6216,2,4,4,1.0,8.0,2.0,Consumer Cyclical,1.0,9.0,2.0,True,False,1.0,,-0.1858449687048627,5.0,2.0,5.0,1.0,3
2019-03-31,377000000.0,FANG,940.7611,0.563,4,1,4,4.0,1.0,8.0,Energy,7.0,1.0,10.0,True,False,6.0,,,4.0,5.0,2.0,,
2019-06-30,666000000.0,FANG,44.3423,0.5513,3,1,4,3.0,6.0,9.0,Energy,6.0,4.0,10.0,True,False,4.0,,,4.0,3.0,1.0,,
2019-09-30,809000000.0,FANG,37.9434,0.574,2,1,4,3.0,7.0,8.0,Energy,5.0,5.0,10.0,True,False,4.0,,-0.1777777777777777,4.0,2.0,2.0,1.0,1
2019-12-31,882000000.0,FANG,-35.3574,0.651,2,4,3,2.0,9.0,8.0,Energy,5.0,10.0,9.0,True,False,3.0,,0.0328105883661439,5.0,1.0,2.0,3.0,2
2020-03-31,849000000.0,FANG,-68.6186,0.7072,2,4,3,3.0,10.0,8.0,Energy,5.0,10.0,9.0,True,False,3.0,,-0.7178548352358388,4.0,1.0,2.0,1.0,1
2020-06-30,324000000.0,FANG,-4.1286,0.7935,4,3,2,4.0,9.0,8.0,Energy,8.0,9.0,8.0,True,False,6.0,,0.5961832061068703,4.0,1.0,2.0,5.0,2
2020-09-30,542000000.0,FANG,-7.7045,0.847,3,3,2,3.0,9.0,7.0,Energy,6.0,9.0,8.0,True,False,5.0,,-0.2797704447632711,4.0,1.0,2.0,1.0,1
2020-12-31,403000000.0,FANG,-15.0907,0.8887,4,4,1,4.0,9.0,7.0,Energy,7.0,9.0,8.0,True,False,6.0,,0.6069057104913678,4.0,1.0,2.0,5.0,2
2021-03-31,624000000.0,FANG,217.9201,0.9692,3,1,1,3.0,1.0,7.0,Energy,6.0,1.0,7.0,True,False,4.0,,0.518388429752066,4.0,5.0,2.0,5.0,5
2021-06-30,954000000.0,FANG,30.1317,0.956,1,2,1,2.0,8.0,7.0,Energy,4.0,6.0,7.0,True,False,3.0,,0.2775887875901484,5.0,2.0,2.0,5.0,4
2021-09-30,1199000000.0,FANG,19.1147,0.8898,1,2,1,2.0,9.0,7.0,Energy,4.0,8.0,7.0,True,False,3.0,,0.0083075939929705,5.0,1.0,2.0,3.0,2
2021-12-31,1167000000.0,FANG,15.6541,0.7986,1,3,2,2.0,9.0,8.0,Energy,4.0,8.0,8.0,True,False,3.0,,0.1392204499841554,5.0,1.0,2.0,4.0,2
2022-03-31,1252000000.0,FANG,22.4634,0.7439,1,2,3,2.0,8.0,8.0,Energy,4.0,7.0,8.0,True,False,3.0,,0.2710245711636534,5.0,2.0,2.0,5.0,4
2019-03-31,204900000.0,FAST,64.5113,0.5234,3,3,1,5.0,4.0,9.0,Industrials,5.0,4.0,8.0,True,True,8.0,8.0,,3.0,4.0,1.0,,
2019-06-30,128100000.0,FAST,61.3095,0.5003,4,4,1,6.0,5.0,9.0,Industrials,6.0,5.0,9.0,True,True,9.0,9.0,,3.0,3.0,1.0,,
2019-09-30,257300000.0,FAST,59.7734,0.4751,1,4,1,5.0,5.0,9.0,Industrials,4.0,5.0,9.0,True,True,7.0,8.0,0.0003061849357013,3.0,3.0,1.0,3.0,1
2019-12-31,252400000.0,FAST,77.5616,0.4255,2,3,3,5.0,3.0,9.0,Industrials,4.0,3.0,9.0,True,True,7.0,8.0,0.1310070400979492,3.0,4.0,1.0,4.0,2
2020-03-31,241100000.0,FAST,59.1131,0.4811,2,4,1,5.0,5.0,9.0,Industrials,4.0,5.0,9.0,True,True,7.0,8.0,-0.1542625169147497,3.0,3.0,1.0,1.0,1
2020-06-30,250700000.0,FAST,70.1067,0.4679,2,3,2,5.0,4.0,9.0,Industrials,4.0,4.0,9.0,True,True,7.0,8.0,0.3708800000000001,3.0,4.0,1.0,5.0,3
2020-09-30,289000000.0,FAST,79.0729,0.4238,1,2,4,5.0,3.0,9.0,Industrials,4.0,3.0,9.0,True,True,7.0,7.0,0.0525210084033613,3.0,4.0,1.0,3.0,2
2020-12-31,321000000.0,FAST,92.7216,0.4506,1,1,2,4.0,3.0,9.0,Industrials,4.0,2.0,9.0,True,True,6.0,7.0,0.0829452206697714,4.0,4.0,1.0,4.0,3
2021-03-31,274800000.0,FAST,90.5954,0.4621,1,1,2,5.0,3.0,9.0,Industrials,4.0,2.0,9.0,True,True,7.0,7.0,0.0296948597173869,3.0,4.0,1.0,3.0,2
2021-06-30,171500000.0,FAST,83.9345,0.4463,3,2,3,6.0,3.0,9.0,Industrials,5.0,3.0,9.0,True,True,8.0,9.0,0.0342084327764518,3.0,4.0,1.0,3.0,2
2021-09-30,167400000.0,FAST,83.154,0.4243,4,2,3,6.0,3.0,9.0,Industrials,5.0,3.0,9.0,True,True,8.0,9.0,-0.0075,3.0,4.0,1.0,2.0,1
2021-12-31,156400000.0,FAST,108.1403,0.4131,4,1,4,6.0,2.0,9.0,Industrials,5.0,1.0,9.0,True,True,8.0,9.0,0.2412323193179616,3.0,5.0,1.0,5.0,4
2022-03-31,230000000.0,FAST,86.0008,0.4216,3,1,4,5.0,3.0,9.0,Industrials,5.0,2.0,9.0,True,True,7.0,8.0,-0.0727443022166719,3.0,4.0,1.0,2.0,1
2019-03-31,-17493000.0,FATE,-51.4445,0.5145,1,1,1,9.0,9.0,9.0,Healthcare,8.0,9.0,7.0,False,False,,,,1.0,1.0,1.0,,
2019-06-30,-20309000.0,FATE,-59.109,0.5673,1,2,1,9.0,10.0,8.0,Healthcare,8.0,9.0,7.0,False,False,,,,1.0,1.0,2.0,,
2019-09-30,-19838000.0,FATE,-31.4336,0.2692,1,1,4,9.0,9.0,9.0,Healthcare,8.0,8.0,8.0,False,False,,,-0.2695202257761054,1.0,1.0,1.0,1.0,1
2019-12-31,-25535000.0,FATE,-50.8932,0.235,2,1,4,9.0,9.0,10.0,Healthcare,9.0,9.0,9.0,False,False,,,0.2601416613007083,1.0,1.0,1.0,5.0,1
2020-03-31,-26673000.0,FATE,-48.8795,0.4684,2,1,2,9.0,9.0,9.0,Healthcare,9.0,9.0,7.0,False,False,,,0.1349003576903424,1.0,1.0,1.0,4.0,1
2020-06-30,38841000.0,FATE,-83.8173,0.3786,1,3,2,8.0,10.0,9.0,Healthcare,6.0,9.0,8.0,False,False,,,0.5447996398018911,2.0,1.0,1.0,5.0,1
2020-09-30,-30733000.0,FATE,-53.9808,0.4762,3,2,1,10.0,10.0,9.0,Healthcare,9.0,9.0,7.0,False,False,,,0.1649664820751966,1.0,1.0,1.0,4.0,1
2020-12-31,-20664000.0,FATE,-148.8899,0.6191,2,4,1,9.0,10.0,8.0,Healthcare,9.0,10.0,6.0,False,False,,,1.2749562171628723,1.0,1.0,2.0,5.0,1
2021-03-31,-27096000.0,FATE,-174.6651,0.3238,3,4,4,9.0,10.0,9.0,Healthcare,9.0,10.0,8.0,False,False,,,-0.0932585505333773,1.0,1.0,1.0,2.0,1
2021-06-30,-32106000.0,FATE,-152.3232,0.3505,3,4,3,10.0,10.0,9.0,Healthcare,9.0,10.0,8.0,False,False,,,0.0526379624014554,1.0,1.0,1.0,3.0,1
2021-09-30,-33375000.0,FATE,-134.8388,0.3481,4,3,3,10.0,10.0,9.0,Healthcare,9.0,10.0,8.0,False,False,,,-0.3170872220301878,1.0,1.0,1.0,1.0,1
2021-12-31,-70293000.0,FATE,-84.1047,0.3574,4,3,2,10.0,10.0,9.0,Healthcare,10.0,9.0,8.0,False,False,,,-0.012822675889995,1.0,1.0,1.0,2.0,1
2022-03-31,-64613000.0,FATE,-60.5336,0.3552,4,2,3,10.0,10.0,9.0,Healthcare,10.0,9.0,8.0,False,False,,,-0.3373782259442829,1.0,1.0,1.0,1.0,1
2019-03-31,9308000000.0,FB,97.4522,0.2654,3,1,3,1.0,2.0,9.0,Communication Services,2.0,2.0,9.0,True,True,1.0,1.0,,5.0,5.0,1.0,,
2019-06-30,8616000000.0,FB,82.0732,0.3182,4,1,2,1.0,3.0,9.0,Communication Services,2.0,3.0,9.0,True,True,1.0,1.0,,5.0,4.0,1.0,,
2019-09-30,9307000000.0,FB,56.3793,0.3236,3,3,1,1.0,5.0,9.0,Communication Services,2.0,4.0,9.0,True,True,1.0,1.0,-0.0773056994818652,5.0,3.0,1.0,2.0,2
2019-12-31,9083000000.0,FB,53.3587,0.3198,4,4,1,1.0,5.0,9.0,Communication Services,2.0,5.0,9.0,True,True,1.0,1.0,0.1525718778077268,5.0,3.0,1.0,4.0,3
2020-03-31,11001000000.0,FB,60.7085,0.314,2,3,2,1.0,5.0,9.0,Communication Services,2.0,4.0,9.0,True,True,1.0,1.0,-0.1873325213154688,5.0,3.0,1.0,1.0,1
2020-06-30,3877000000.0,FB,81.2555,0.2648,4,1,3,1.0,3.0,9.0,Communication Services,3.0,3.0,9.0,True,True,1.0,2.0,0.3613309352517984,5.0,4.0,1.0,5.0,4
2020-09-30,9829000000.0,FB,75.8228,0.2438,3,2,3,1.0,3.0,10.0,Communication Services,2.0,3.0,9.0,True,True,1.0,1.0,0.1533888228299642,5.0,4.0,1.0,4.0,4
2020-12-31,14040000000.0,FB,51.7217,0.2418,1,4,4,1.0,6.0,10.0,Communication Services,1.0,5.0,9.0,True,True,1.0,1.0,0.0429935089728906,5.0,3.0,1.0,3.0,2
2021-03-31,12242000000.0,FB,61.6421,0.2235,2,3,4,1.0,5.0,10.0,Communication Services,1.0,4.0,9.0,True,True,1.0,1.0,0.0782325377068382,5.0,3.0,1.0,4.0,3
2021-06-30,13247000000.0,FB,67.6758,0.2343,2,2,4,1.0,4.0,10.0,Communication Services,1.0,3.0,9.0,True,True,1.0,1.0,0.1805588564832105,5.0,4.0,1.0,4.0,4
2021-09-30,14090000000.0,FB,75.8907,0.2716,1,1,2,1.0,3.0,9.0,Communication Services,1.0,3.0,9.0,True,True,1.0,1.0,-0.0239279859653159,5.0,4.0,1.0,2.0,2
2021-12-31,18104000000.0,FB,63.0074,0.3292,1,2,1,1.0,4.0,9.0,Communication Services,1.0,4.0,9.0,True,True,1.0,1.0,-0.0089572468251862,5.0,4.0,1.0,2.0,2
2022-03-31,14076000000.0,FB,54.3176,0.3326,1,4,1,1.0,5.0,9.0,Communication Services,1.0,4.0,9.0,True,True,1.0,1.0,-0.3389029284971012,5.0,3.0,1.0,1.0,1
2019-03-31,-89700000.0,FBHS,51.4604,1.8001,4,1,1,10.0,6.0,4.0,Consumer Cyclical,9.0,5.0,5.0,True,False,10.0,,,1.0,3.0,4.0,,
2019-06-30,201700000.0,FBHS,42.4272,1.7063,3,4,1,5.0,7.0,5.0,Consumer Cyclical,5.0,6.0,5.0,True,False,8.0,,,3.0,2.0,3.0,,
2019-09-30,241800000.0,FBHS,47.5394,1.6909,2,3,1,5.0,6.0,5.0,Consumer Cyclical,5.0,6.0,5.0,True,False,7.0,,-0.0477019498607241,3.0,3.0,3.0,2.0,2
2019-12-31,283400000.0,FBHS,54.1954,1.5921,1,1,2,5.0,5.0,5.0,Consumer Cyclical,5.0,5.0,6.0,True,False,7.0,,0.1945155393053016,3.0,3.0,3.0,5.0,4
2020-03-31,-13800000.0,FBHS,41.0615,1.6725,3,4,2,9.0,7.0,5.0,Consumer Cyclical,9.0,6.0,5.0,True,False,10.0,,-0.3380777471686563,1.0,2.0,3.0,1.0,1
2020-06-30,274300000.0,FBHS,50.8462,1.5717,1,2,3,5.0,6.0,5.0,Consumer Cyclical,5.0,5.0,6.0,True,False,7.0,,0.478150289017341,3.0,3.0,3.0,5.0,4
2020-09-30,246300000.0,FBHS,50.362,1.48,2,2,4,5.0,6.0,5.0,Consumer Cyclical,5.0,5.0,6.0,True,False,7.0,,0.353355232285312,3.0,3.0,3.0,5.0,4
2020-12-31,318900000.0,FBHS,51.2267,1.6513,1,2,2,4.0,6.0,5.0,Consumer Cyclical,4.0,5.0,5.0,True,False,6.0,,-0.0092464170134072,4.0,3.0,3.0,2.0,2
2021-03-31,-69200000.0,FBHS,54.0401,1.5585,4,1,4,10.0,5.0,5.0,Consumer Cyclical,9.0,5.0,6.0,True,False,10.0,,0.1178254783014465,1.0,3.0,3.0,4.0,2
2021-06-30,331900000.0,FBHS,47.168,1.5287,1,3,4,4.0,6.0,5.0,Consumer Cyclical,4.0,6.0,6.0,True,False,6.0,,0.0395533291588395,4.0,3.0,3.0,3.0,3
2021-09-30,168100000.0,FBHS,44.3781,1.576,3,3,3,6.0,6.0,5.0,Consumer Cyclical,6.0,6.0,6.0,True,False,8.0,,-0.1022989659672723,3.0,3.0,3.0,2.0,2
2021-12-31,257900000.0,FBHS,54.145,1.5895,2,1,3,5.0,5.0,5.0,Consumer Cyclical,5.0,5.0,6.0,True,False,7.0,,0.1954819950794006,3.0,3.0,3.0,5.0,4
2022-03-31,-183100000.0,FBHS,43.2684,1.828,4,4,1,10.0,7.0,4.0,Consumer Cyclical,10.0,6.0,5.0,True,False,10.0,,-0.3051449953227315,1.0,2.0,4.0,1.0,1
2019-04-30,-6239000.0,FCEL,-8.6771,2.8259,1,1,1,9.0,9.0,3.0,Industrials,9.0,10.0,2.0,False,False,,,,1.0,1.0,4.0,,
2019-07-31,-110000.0,FCEL,56.5179,2.5517,1,1,2,9.0,5.0,3.0,Industrials,9.0,5.0,3.0,False,False,,,,1.0,3.0,4.0,,
2019-10-31,-12265000.0,FCEL,-4.9341,2.6124,3,1,2,9.0,9.0,3.0,Industrials,9.0,9.0,3.0,False,False,,,-0.2941176470588236,1.0,1.0,4.0,1.0,1
2020-01-31,-6506000.0,FCEL,-14.1163,4.1335,1,1,1,9.0,9.0,2.0,Industrials,9.0,10.0,1.0,False,False,,,5.625000000000001,1.0,1.0,5.0,5.0,2
2020-04-30,-8213000.0,FCEL,-87.8183,5.7885,2,3,1,9.0,10.0,2.0,Industrials,9.0,10.0,1.0,False,False,,,0.270440251572327,1.0,1.0,5.0,5.0,2
2020-07-31,-9858000.0,FCEL,-95.7568,3.5343,2,3,1,9.0,10.0,2.0,Industrials,9.0,10.0,2.0,False,False,,,0.1039603960396039,1.0,1.0,5.0,4.0,2
2020-10-31,-12204000.0,FCEL,-60.4004,1.691,3,2,2,9.0,10.0,5.0,Industrials,9.0,10.0,4.0,False,False,,,-0.1031390134529147,1.0,1.0,3.0,2.0,1
2021-01-31,-30317000.0,FCEL,-178.5809,0.426,4,3,3,10.0,10.0,9.0,Industrials,10.0,10.0,9.0,False,False,,,9.94,1.0,1.0,1.0,5.0,1
2021-04-30,-10845000.0,FCEL,-245.8657,0.4518,3,4,3,9.0,10.0,9.0,Industrials,9.0,10.0,9.0,False,False,,,-0.5562157221206581,1.0,1.0,1.0,1.0,1
2021-07-31,-19423000.0,FCEL,-296.6404,0.2115,4,4,4,9.0,10.0,10.0,Industrials,10.0,10.0,9.0,False,False,,,-0.3480947476828013,1.0,1.0,1.0,1.0,1
2021-10-31,-9853000.0,FCEL,-180.2611,0.2463,2,4,4,9.0,10.0,10.0,Industrials,9.0,10.0,9.0,False,False,,,0.5055292259083727,1.0,1.0,1.0,5.0,1
2022-01-31,0.0,FCEL,-30.5629,0.3061,1,2,3,9.0,9.0,9.0,Industrials,9.0,10.0,9.0,False,False,,,-0.5550891920251836,1.0,1.0,1.0,1.0,1
2022-04-30,-64707000.0,FCEL,-66.447,0.2689,4,2,4,10.0,10.0,9.0,Industrials,10.0,10.0,9.0,False,False,,,-0.0377358490566038,1.0,1.0,1.0,2.0,1
2019-03-31,534000000.0,FCX,92.4826,2.3733,3,1,2,3.0,3.0,3.0,Basic Materials,4.0,2.0,3.0,True,False,5.0,,,4.0,4.0,4.0,,
2019-06-30,554000000.0,FCX,531.2656,2.3966,3,1,2,3.0,1.0,3.0,Basic Materials,4.0,1.0,3.0,True,False,5.0,,,4.0,5.0,4.0,,
2019-09-30,224000000.0,FCX,3081.0914,2.4779,4,1,2,5.0,1.0,3.0,Basic Materials,6.0,1.0,3.0,True,False,7.0,,-0.1641921397379911,3.0,5.0,4.0,1.0,3
2019-12-31,170000000.0,FCX,48.2949,2.5125,4,2,1,6.0,6.0,3.0,Basic Materials,7.0,5.0,2.0,True,False,8.0,,0.3709508881922674,3.0,3.0,4.0,5.0,4
